"=""1o. Agrupamento""";"=""2o. Agrupamento""";"=""3o. Agrupamento""";"=""4o. Agrupamento""";"=""5o. Agrupamento""";"=""Chave ¹   Ch Criação ²""";"=""Emissão""";"=""Dias Entrega""";"=""Classe""";"=""Estabelecimento""";"=""Loc Escrit""";"=""Recurso""";"=""Observação""";"=""Núcleo""";"=""Qde Ped""";"=""Unitário""";"=""Desc Venda""";"=""% Venda""";"=""Desc Item""";"=""% Item""";"=""Total""";"=""Qde Atend""";"=""Qde Canc""";"=""Qde Pend""";"=""Baixa""";"=""Movimentação""";"=""DP""";"=""Tipo""";"=""Número""";"=""Qde Baixa""";"=""Op. Vinculada"""
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760968 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120136IMP - BOBINA CHAPA LQ 2.25 X 1,20 A36/CIVIL300 IMP""";"=""~ 05 bobinas""";"=""Almox Central""";"59990";"3,9087";"0";"0";"0";"0";"234488,91";"0";"0";"59990";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760970 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120547IMP - BOBINA CHAPA LQ 2.65 X 1500 A36/CIVIL300 IMP""";"=""~ 08 bobinas""";"=""Almox Central""";"85960";"3,9087";"0";"0";"0";"0";"336000,46";"0";"0";"85960";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760964 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120278IMP - BOBINA CHAPA LQ 3.75 X 1,20 A36/CIVIL300 IMP""";"=""~ 08 bobinas""";"=""Almox Central""";"81860";"3,9087";"0";"0";"0";"0";"319974,37";"0";"0";"81860";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760965 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120305IMP - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300 IMP""";"=""~ 09 bobinas""";"=""Almox Central""";"101520";"3,9087";"0";"0";"0";"0";"396821,37";"0";"0";"101520";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760966 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120201IMP - BOBINA CHAPA LQ 6.00 X 1200 SAE1010""";"=""~ 09 bobinas""";"=""Almox Central""";"81930";"3,9087";"0";"0";"0";"0";"320247,98";"0";"0";"81930";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760969 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120549IMP - BOBINA CHAPA LQ 2.65 X 1200 A36/CIVIL300 IMP""";"=""~ 05 bobinas""";"=""Almox Central""";"59800";"3,9087";"0";"0";"0";"0";"233746,24";"0";"0";"59800";;;;;;;
"=""EXT""";"=""EX""";"=""LEECO STEEL - Leeco Steel""";"=""MP Chapas Bobinas""";"=""01/08/2024""";"=""88760967 ¹  88760948 ²  """;"=""30/03/2024""";"-49";"=""C de Prod Imp Industrializ""";"=""Cemag""";"=""Matriz""";"=""120134IMP - BOBINA CHAPA LQ 2.00 X 1,20 A36/CIVIL300 IMP""";"=""~ 10 bobinas""";"=""Almox Central""";"100030";"3,9087";"0";"0";"0";"0";"390997,26";"0";"0";"100030";;;;;;;
"=""NDE""";"=""BA""";"=""CSN - BA. - Companhia Siderúrgica Nacional""";"=""MP Chapas Grossas SAE 1008 e 10 e 20""";"=""10/09/2024""";"=""91368839 ¹  91368836 ²  """;"=""14/08/2024""";"-9";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""120352 - CHAPA GQ   1/2 (12,7)     1010""";"=""CIVIL300 - 12.7x1200x4000""";"=""Almox Central""";"1000";"6,66";"0";"0";"0";"0";"6876,45";"0";"0";"1000";;;;;;;
"=""NDE""";"=""BA""";"=""CSN - BA. - Companhia Siderúrgica Nacional""";"=""MP Chapas Grossas SAE 1008 e 10 e 20""";"=""16/09/2024""";"=""91850559 ¹  91850558 ²  """;"=""03/09/2024""";"-3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""120352 - CHAPA GQ   1/2 (12,7)     1010""";"=""CIVIL300 - 12.7x1200x4000""";"=""Almox Central""";"1000";"6,66";"0";"0";"0";"0";"6876,45";"0";"0";"1000";;;;;;;
"=""NDE""";"=""CE""";"=""ABREU GRAFICA - Edilson Abreu de Paula""";"=""MUC Expediente""";"=""20/09/2024""";"=""92118006 ¹  92118005 ²  """;"=""12/09/2024""";"1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""720087 - BANNER INFORMAÇÃO ISO 9001""";"=""BANNER SOLICITADO PELA MANUTENÇÃO IMPRESSÃO DIGITAL, LONA 440G, 4X0COR ACABAMENTO E CANALETA, DIMENSÃO 0,80 x 1,80 m.""";"=""CC Manutenção""";"1";"105";"0";"0";"0";"0";"105";"0";"0";"1";;;;;;;
"=""NDE""";"=""CE""";"=""AURORENSE TINTAS - AURORENSE TINTAS LTDA.""";"=""MM Mecânica Diversos""";"=""18/09/2024""";"=""92249532 ¹  92249531 ²  """;"=""17/09/2024""";"-1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""504620 - SPRAY TINTA""";"=""TINTA SPRAY ROSA MUNDIAL""";"=""Almox Central""";"5";"19,9";"9,5";"9,55";"0";"0";"90";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Diversos Outros""";"=""18/09/2024""";"=""92144229 ¹  92144220 ²  """;"=""13/09/2024""";"-1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240442 - MANG R2 - 3/8"""" X 1200 - TERM. RETO/90 FEMEA JIC 3/4""""""";;"=""Almox Central""";"5";"93";"0";"0";"0";"0";"465";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Diversos Outros""";"=""20/09/2024""";"=""92250319 ¹  92250318 ²  """;"=""19/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240273 - UNIAO MACHO JIC 3/4 X 3/4 BSP""";;"=""Almox Central""";"50";"41,92";"0";"0";"0";"0";"2096";"0";"0";"50";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Diversos Outros""";"=""20/09/2024""";"=""92250321 ¹  92250318 ²  """;"=""19/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240446 - MANG R2 - 3/8"""" X 1700 JIC 3/4"""" RETO/RETO""";;"=""Almox Central""";"1";"79,57";"0";"0";"0";"0";"79,57";"0";"0";"1";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Especiais Ferrs p Carrs Macacos Mangueiras""";"=""18/09/2024""";"=""92144223 ¹  92144220 ²  """;"=""13/09/2024""";"-1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240252 - MANG. A/P 3/8""""x 800MM TERM. RETO/RETO JIC 3/4""""""";;"=""Almox Central""";"5";"50,69";"0";"0";"0";"0";"253,45";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Especiais Ferrs p Carrs Macacos Mangueiras""";"=""18/09/2024""";"=""92144234 ¹  92144220 ²  """;"=""13/09/2024""";"-1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240248 - MANG. A/P 3/8""""x 700MM TERM. RETO/90º JIC 3/4""""""";;"=""Almox Central""";"5";"76,12";"0";"0";"0";"0";"380,6";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""BR HIDRAULICA - Br Hidraulica Eireli""";"=""MPC Especiais Ferrs p Carrs Macacos Mangueiras""";"=""20/09/2024""";"=""92250320 ¹  92250318 ²  """;"=""19/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""240276 - MANG. A/P 5/8"""" X 900MM TERM. RETO/RETO JIC 7/8""""""";;"=""Almox Central""";"3";"72,45";"0";"0";"0";"0";"217,35";"0";"0";"3";;;;;;;
"=""NDE""";"=""CE""";"=""CASA DA CONSTRUÇÃO 01 - M.a. Frota & Cia Ltda""";"=""MPC Diversos Outros""";"=""17/09/2024""";"=""92140219 ¹  92140217 ²  """;"=""16/09/2024""";"-2";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200153 - TUBO PVC RIG. SOLD. 75MM""";"=""TUBO PVC SOLDAVEL 75MM - 01 VARA DE 6M TIGRE""";"=""Almox Central""";"6";"43,35";"0";"0";"0";"0";"260,1";"0";"0";"6";;;;;;;
"=""NDE""";"=""CE""";"=""CBS PARAFUSOS - C B S Parafusos Import Ltda Me""";"=""MM Construção Civil""";"=""16/09/2024""";"=""92126302 ¹  92126301 ²  """;"=""16/09/2024""";"-3";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""599569 - ABRACADEIRA S/ FIM 09MM 1/2"""" A 5/8""""""";"=""1/2 X 5/8 - 9MM""";"=""CC Manutenção""";"100";"1,4078";"0";"0";"0";"0";"140,78";"0";"0";"100";;;;;;;
"=""NDE""";"=""CE""";"=""CEQUÍMICA - CEQUÍMICA LTDA""";"=""MUC Limpeza""";"=""11/09/2024""";"=""91617642 ¹  91617641 ²  """;"=""26/08/2024""";"-8";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""760003 - ÁCIDO CLORIDRICO 37% PA""";"=""ÁCIDO CLORÍDRICO 1N""";"=""Almox Central""";"7";"14,5";"0";"0";"0";"0";"101,5";"0";"0";"7";;;;;;;
"=""NDE""";"=""CE""";"=""DINALI - NOVO - Lairton Alves do Nascimento 47215844315""";"=""MUC Expediente""";"=""06/09/2024""";"=""91877967 ¹  91877966 ²  """;"=""06/09/2024""";"-13";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""700215 - DISPENSER POUPA COPO P/ AGUA""";;"=""Almox Central""";"5";"54,5";"0";"0";"0";"0";"272,5";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGÃO 3 - COMERCIAL DRAGAO LTDA""";"=""MPC Parafusos Allem""";"=""16/09/2024""";"=""92126309 ¹  92126308 ²  """;"=""16/09/2024""";"-3";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""257698 - PARAF ALLEN 1/4 X 3"""" C/C UNC""";;"=""Almox Central""";"187";"1,8069";"0";"0";"0";"0";"337,89";"0";"0";"187";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGAO ANT. POMPEU - Comercial Dragao Ltda.""";"=""MPC Componentes sem Movimentação""";"=""13/09/2024""";"=""92126100 ¹  92126095 ²  """;"=""12/09/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""282158 - REBITE DE ALUMINIO 3,2 x 15MM""";;"=""Almox Central""";"1000";"0,0752";"0";"0";"0";"0";"75,2";"0";"0";"1000";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGAO ANT. POMPEU - Comercial Dragao Ltda.""";"=""MPC PA Arruelas Diversas""";"=""13/09/2024""";"=""92126096 ¹  92126095 ²  """;"=""12/09/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""212097 - ARRUELA LISA 5/8"""" GALV # 1/8""""""";;"=""Almox Central""";"20";"0,687";"0";"0";"0";"0";"13,74";"0";"0";"20";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGAO ANT. POMPEU - Comercial Dragao Ltda.""";"=""MPC PA Arruelas Diversas""";"=""13/09/2024""";"=""92126097 ¹  92126095 ²  """;"=""12/09/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""212260 - ARR. DE PRES. MÉDIA INOX 3/8""""""";;"=""Almox Central""";"400";"0,3144";"0";"0";"0";"0";"125,76";"0";"0";"400";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGAO ANT. POMPEU - Comercial Dragao Ltda.""";"=""MPC PA Arruelas Diversas""";"=""13/09/2024""";"=""92126098 ¹  92126095 ²  """;"=""12/09/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""212039 - ARRUELA LISA INOX  DE 1/8""""""";;"=""Almox Central""";"340";"0,0879";"0";"0";"0";"0";"29,89";"0";"0";"340";;;;;;;
"=""NDE""";"=""CE""";"=""DRAGAO ANT. POMPEU - Comercial Dragao Ltda.""";"=""MPC PA Arruelas Diversas""";"=""13/09/2024""";"=""92126099 ¹  92126095 ²  """;"=""12/09/2024""";"-6";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""212261 - ARR. DE PRES. MÉDIA INOX 1/8""""""";;"=""Almox Central""";"340";"0,0441";"0";"0";"0";"0";"14,99";"0";"0";"340";;;;;;;
"=""NDE""";"=""CE""";"=""Esutra-FortalezaCE - Esutra Equip. Agrop. E Repres. Ltda""";"=""MPC MDC Discos p Grade e Arado""";"=""20/09/2024""";"=""92210411 ¹  92210406 ²  """;"=""17/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""201000 - DISCO GRADE CONCAVO LISO 18,00""""L 3,00MM 1F""";"=""R18 X 3mm furo central quadrado 1""""""";"=""Almox Central""";"6";"146";"0";"0";"0";"0";"876";"0";"0";"6";;;;;;;
"=""NDE""";"=""CE""";"=""GR UNIFORMES - GR IND. E COM. DE ROUPAS P. ACESSÓRIOS LTDA.""";"=""MUC Proteção e Segurança""";"=""16/09/2024""";"=""91830021 ¹  91830019 ²  """;"=""03/09/2024""";"-3";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""701455 - CAMISA EM MALHA PP GOLA CARECA M. CURTA CINZA CLARO""";;"=""Almox Central""";"30";"29,95";"0";"0";"0";"0";"898,5";"0";"0";"30";;;;;;;
"=""NDE""";"=""CE""";"=""HC PNEUS - Hc Pneus S A""";"=""MPC PR Pneus e Camaras""";"=""18/09/2024""";"=""92250190 ¹  92250189 ²  """;"=""18/09/2024""";"-1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""218200 - CAMARA AR 900X20 (20""""Z500-V3-06-8)""";;"=""Almox Central""";"6";"105";"0";"0";"0";"0";"630";"0";"0";"6";;;;;;;
"=""NDE""";"=""CE""";"=""HC PNEUS - Hc Pneus S A""";"=""MPC PR Pneus e Camaras""";"=""18/09/2024""";"=""92250191 ¹  92250189 ²  """;"=""18/09/2024""";"-1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""218201 - FORRA P/CAMARA AR 900X20""";;"=""Almox Central""";"6";"64";"0";"0";"0";"0";"384";"0";"0";"6";;;;;;;
"=""NDE""";"=""CE""";"=""IDEALIZE - Roseleide Rafaele de Sousa Julio""";"=""MS Adesivos""";"=""20/09/2024""";"=""92257386 ¹  92257371 ²  """;"=""18/09/2024""";"1";"=""C p Industrializ ST""";"=""Cemag""";"=""Matriz""";"=""398052 - KIT ADESIVO BASICA FA4 FB - FA6 FIXA - F6B - F6C - FA2A""";;"=""Almox Central""";"7";"28,99";"0";"0";"0";"0";"202,93";"0";"0";"7";;;;;;;
"=""NDE""";"=""CE""";"=""IDEALIZE - Roseleide Rafaele de Sousa Julio""";"=""MS Adesivos""";"=""20/09/2024""";"=""92257387 ¹  92257371 ²  """;"=""18/09/2024""";"1";"=""C p Industrializ ST""";"=""Cemag""";"=""Matriz""";"=""398059 - KIT ADESIVO FORRAGEIRA CBHM10000-2E""";;"=""Almox Central""";"2";"61,4";"0";"0";"0";"0";"122,8";"0";"0";"2";;;;;;;
"=""NDE""";"=""CE""";"=""IDEALIZE - Roseleide Rafaele de Sousa Julio""";"=""MS Adesivos""";"=""20/09/2024""";"=""92257392 ¹  92257371 ²  """;"=""18/09/2024""";"1";"=""C p Industrializ ST""";"=""Cemag""";"=""Matriz""";"=""398024 - KIT ADESIVO TANQUE FTC6500""";;"=""Almox Central""";"3";"181,58";"0";"0";"0";"0";"544,74";"0";"0";"3";;;;;;;
"=""NDE""";"=""CE""";"=""JOONGBO - JOONGBO QUÍMICA DO BRASIL LTDA.""";"=""ME Fitas e Selos""";"=""03/10/2024""";"=""91617614 ¹  91617613 ²  """;"=""26/08/2024""";"14";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""497822 - TUBO EPE DIAM. 30 X 3MM X 1,6M CÓD.T30.3.1,6D30""";"=""CILINDRO EPE 40MM X 4,0MM X 2M""";"=""Almox Central""";"1500";"0,68";"0";"0";"0";"0";"1053,15";"0";"0";"1500";;;;;;;
"=""NDE""";"=""CE""";"=""JOONGBO - JOONGBO QUÍMICA DO BRASIL LTDA.""";"=""ME Fitas e Selos""";"=""03/10/2024""";"=""91617615 ¹  91617613 ²  """;"=""26/08/2024""";"14";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""497820 - MANTA FILMA POLIET. 2mm. X 1,20 MT.""";"=""15 Bobinas - 2MM X 1,2M X 100M""";"=""Almox Central""";"1800";"2,283";"0";"0";"0";"0";"4510,07";"0";"0";"1800";;;;;;;
"=""NDE""";"=""CE""";"=""KARLLA KAROLLYNNE MELGACO - Karlla Karollynne Melgaco Felix Uliscio""";"=""MM Mecânica Diversos""";"=""17/09/2024""";"=""92249506 ¹  92249505 ²  """;"=""17/09/2024""";"-2";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""500194 - FILTRO P/ BEBEDOURO DE COLUNA""";"=""REFIL FILTRO NEW FILTER FLOW PLANETA  ÁGUA/HIDROFILTROS CARVÃO ATIVADO""";"=""Almox Central""";"3";"80";"0";"0";"0";"0";"240";"0";"0";"3";;;;;;;
"=""NDE""";"=""CE""";"=""KARLLA KAROLLYNNE MELGACO - Karlla Karollynne Melgaco Felix Uliscio""";"=""MM Mecânica Diversos""";"=""17/09/2024""";"=""92249510 ¹  92249505 ²  """;"=""17/09/2024""";"-2";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""787879 - FILTRO P/BEBEDOURO NEW FILTER FLOW C/CARVÃO ATIVADO""";"=""REFIL FILTRO AP200 AQUAPLUS –  CARVÃO ATIVADO""";"=""Almox Central""";"5";"60";"0";"0";"0";"0";"300";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""MG UNIFORMES - C. FREIRE PEREIRA""";"=""MUC Proteção e Segurança""";"=""13/09/2024""";"=""91357521 ¹  91357520 ²  """;"=""14/08/2024""";"-6";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""701404 - CALÇA CEDROPAC 2 C/ ELÁSTICO CINZA""";"=""3 un TAM 60""";"=""Almox Central""";"3";"85";"0";"0";"0";"0";"255";"0";"0";"3";;;;;;;
"=""NDE""";"=""CE""";"=""MG UNIFORMES - C. FREIRE PEREIRA""";"=""MUC Proteção e Segurança""";"=""13/09/2024""";"=""91357523 ¹  91357520 ²  """;"=""14/08/2024""";"-6";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""701452 - CAMISA CEDROPAC LEVE 2 M. LONGA CINZA""";"=""3 un TAM E5G""";"=""Almox Central""";"3";"85";"0";"0";"0";"0";"255";"0";"0";"3";;;;;;;
"=""NDE""";"=""CE""";"=""PETRAL - PETRAL COM. E REPRESENTAÇÕES LTDA""";"=""MP Aço Quadrado Laminados""";"=""19/09/2024""";"=""92152875 ¹  92152868 ²  """;"=""16/09/2024""";"0";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""124096 - ACO LAMINADO QDR 4        1020""";"=""2500mm""";"=""Almox Central""";"202,5";"16";"0";"0";"0";"0";"3240";"0";"0";"202,5";;;;;;;
"=""NDE""";"=""CE""";"=""PETRAL - PETRAL COM. E REPRESENTAÇÕES LTDA""";"=""MP Aço Quadrado Laminados""";"=""20/09/2024""";"=""92210382 ¹  92210377 ²  """;"=""17/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""124205 - ACO LAMINADO QDR 2.1/2    1020""";"=""4 und x 2000mm""";"=""Almox Central""";"251";"17,4";"0";"0";"0";"0";"4367,4";"0";"0";"251";;;;;;;
"=""NDE""";"=""CE""";"=""PETRAL - PETRAL COM. E REPRESENTAÇÕES LTDA""";"=""MP Aço Redondo Trefilados""";"=""20/09/2024""";"=""92257338 ¹  92257332 ²  """;"=""18/09/2024""";"1";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""112914 - ACO TREFILADO RED   7/8   1020""";"=""1 und x 6000mm""";"=""Almox Central""";"18,4";"15,825";"0";"0";"0";"0";"291,18";"0";"0";"18,4";;;;;;;
"=""NDE""";"=""CE""";"=""PETROLUSA - PETROLEO E LUBRIFICANTES DO NORDESTE S/A""";"=""MS Tintas Solventes""";"=""03/10/2024""";"=""92227771 ¹  92227770 ²  """;"=""17/09/2024""";"14";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""350630 - SOLVENTE TX-9""";"=""01 TAMBORES C/ 200L CADA.""";"=""Almox Central""";"200";"16,7087";"0";"0";"0";"0";"3341,74";"0";"0";"200";;;;;;;
"=""NDE""";"=""CE""";"=""PHD BRINDES - Pedro Henrique Delamonica""";"=""MUC Marketing""";"=""01/10/2024""";"=""91506475 ¹  91506474 ²  """;"=""22/08/2024""";"12";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""777007 - CANETA CEMAG""";"=""Material promocional SOLICITADO VIA PLANILHA: PEDIDOS MARKETING CANETAS CEMAG - 1000 UN   Bradesco - Agência: 0600 Conta corrente: 630 - 0 Pedro Henrique Delamonica - Me CNPJ: 08.389.532/0001-74""";"=""CC MARKETING""";"1000";"1,95";"0";"0";"0";"0";"1950";"0";"0";"1000";;;;;;;
"=""NDE""";"=""CE""";"=""SMURFIT KAPPA - Filial - Smurfit Kappa do Brasil Industria de Embalagens S.a.""";"=""ME Caixa de Papelão""";"=""24/09/2024""";"=""92033277 ¹  92033276 ²  """;"=""11/09/2024""";"5";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""497940 - CX.PAP.OND.DUP.42X20X16cm..""";"=""CONF. MODELO E NOSSA FERRAMENTA EM S/ PODER.""";"=""Almox Central""";"1100";"4,59";"0";"0";"0";"0";"5806,35";"0";"0";"1100";;;;;;;
"=""NDE""";"=""CE""";"=""SO VEDAÇOES - SO VEDAÇÕES COMERCIAL LTDA.""";"=""MPC Diversos Outros""";"=""17/09/2024""";"=""92140206 ¹  92140205 ²  """;"=""16/09/2024""";"-2";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""216513 - BORRACHA EM LENÇOL 1/8"""" C/ 01 LONA""";;"=""Almox Central""";"7";"162";"0";"0";"0";"0";"1134";"0";"0";"7";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MM Mecânica Diversos""";"=""18/09/2024""";"=""92286040 ¹  92285924 ²  """;"=""18/09/2024""";"-1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""509392 - FITA EMPACOTAMENTO TRANSP 45MMX50M""";"=""FITA TRANSP EMPACOTAMENTO 45X45 EUROCEL""";"=""Almox Central""";"100";"3,3";"0";"0";"0";"0";"330";"0";"0";"100";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Expediente""";"=""02/09/2024""";"=""91746817 ¹  91746775 ²  """;"=""30/08/2024""";"-17";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""717101 - COPO PLÁSTICO DE 200ML.""";"=""COPO 200ML BCO. PP COPOBRAS C/ 100 UND""";"=""Almox Central""";"250";"4,29";"0";"0";"0";"0";"1072,5";"0";"0";"250";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Expediente""";"=""18/09/2024""";"=""92286039 ¹  92285924 ²  """;"=""18/09/2024""";"-1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""700386 - TESOURA 21CM""";"=""TESOURA PROF. CABO EMBORRACHADO 21CM BRW""";"=""Almox Central""";"5";"5,6";"0";"0";"0";"0";"28";"0";"0";"5";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Limpeza""";"=""02/09/2024""";"=""91746776 ¹  91746775 ²  """;"=""30/08/2024""";"-17";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""717017 - PAPEL TOALHA BRANCO C/2400 F.""";"=""PAPEL TOALHA 2400FLS LX 20X21 CM LIZ // 50 FARDOS""";"=""Almox Central""";"50";"16,9";"0";"0";"0";"0";"845";"0";"0";"50";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Limpeza""";"=""02/09/2024""";"=""91746796 ¹  91746775 ²  """;"=""30/08/2024""";"-17";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""701018 - ESPONJA DUPLA FACE 60X1""";"=""ESPONJA MULTIUSO JEITOSA BETTANIN BT4451""";"=""Almox Central""";"60";"0,48";"0";"0";"0";"0";"28,8";"0";"0";"60";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Limpeza""";"=""18/09/2024""";"=""92285926 ¹  92285924 ²  """;"=""18/09/2024""";"-1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""717010 - PAPEL HIGIENICO""";"=""PAPEL HIGIÊNICO CONFOFEX 4X30 F.SIMPLES""";"=""Almox Central""";"128";"0,7375";"0";"0";"0";"0";"94,4";"0";"0";"128";;;;;;;
"=""NDE""";"=""CE""";"=""TOK LIMP - Universal Distribuidora de Produtos de Higiene E Limpeza Ltda""";"=""MUC Limpeza""";"=""18/09/2024""";"=""92286038 ¹  92285924 ²  """;"=""18/09/2024""";"-1";"=""C p Consumo""";"=""Cemag""";"=""Matriz""";"=""717017 - PAPEL TOALHA BRANCO C/2400 F.""";"=""PAPEL TOALHA 2400FLS LX 20X21CM LIZ 45 FARDOS""";"=""Almox Central""";"45";"16,9";"0";"0";"0";"0";"760,5";"0";"0";"45";;;;;;;
"=""NDE""";"=""CE""";"=""ZANATTA - CE2 - J M Zanatta E Cia Ltda""";"=""MPC Diversos Outros""";"=""03/09/2024""";"=""91829870 ¹  91829869 ²  """;"=""02/09/2024""";"-16";"=""C p Industrializ""";"=""Cemag""";"=""Matriz""";"=""200134 - TELA ANTIAFIDEO LARG. 5.0M  50 MACHE""";;"=""Almox Central""";"5";"121,17";"0";"0";"0";"0";"605,85";"0";"0";"5";;;;;;;
